	customer_id	helpful_votes	marketplace	product_category	product_id	product_parent	product_title	review_body	review_date	review_headline	review_id	star_rating	total_votes	verified_purchase	vine
201	23619.0	7.0	US	Apparel	B0141FVZNK	95186491.0	Winkine Women's Clutch- Genuine Leather Wallet - Luxury Purse Card Phone Holder	This is very nice wallet. It's real leather and it feels so soft.  It should wear it nicely and it will look good with age.<br /><br />*  This wallet has many credit card slots and other slots inside to keep money or business card, etc.<br />*  It has zipper compartment and it is large enough to hold for cell phone, keys or coins, etc, so  It can be used as clutch.  It's very useful.<br />*  Also, this wallet is not too heavy and that's another plus!  (it doesn't add much weight to my purse)<br />*  All items stay inside because of button and zipper closure.<br />*  Quality workmanship--All stitching looks good and no lose threads that I saw.<br />*  The zipper is good quality<br />*  Button snaps on/off nice and tight.<br /><br />I received this in exchange for my honest review. I don't rate my review items all 5 stars unless it deserves it. After careful inspection of this wallet, I can't think of anything bad. It really is nice wallet. I love it.  I received camel color. The color is true to what you see in the photos that I attached. here.	2015-08-31	It really is nice real cow leather wallet.It's good quality wallet.	RIFHRV2Z9E55Z	5.0	7.0	N	N
202	28236740.0	1.0	US	Apparel	B0141ENJJY	732754142.0	Winkine Women's Wallet - Genuine Leather- Luxury Clutch Leather Card Phone Holder	Lots of credit card pockets	2015-08-31	Nice leather	R1RBYZ0S83BCQ	5.0	2.0	N	N
203	808648.0	0.0	US	Apparel	B0141AAA9A	950931377.0	Womens Chevron Pattern High Waist Striped Sleeveless Long Maxi Dress	Size was not really as expected.  Color was different as well from the picture	2015-08-26	Four Stars	R2NNKCJ16X7MKR	4.0	0.0	N	N
204	19685903.0	0.0	US	Apparel	B01417SD92	534330001.0	Pamuku-10 Piece Organic Baby Clothes Gift Set Newborn Boys Essentials Gift Set	Really like the fabric, have not washed yet though,but seems of good construction. I think it will run more for 6 month size than three. Cuffs have the extra piece sewn in for mitts if needed.Nice thick, soft fabric that's durable and easy to clean and, most importantly. comfy. I love dressing my twin girls in non-girlie-pastels, so I'm crazy about these footies. They are also easy to put on and take off, and run true to size.<br />I did receive this product discounted in exchange for an honest review.	2015-08-26	Really like the fabric	R2XENR1ZGF3L9M	5.0	0.0	N	N
205	14626003.0	0.0	US	Apparel	B01417MZG4	877240183.0	Peach Love Womens Empire Waist Printed Maxi Dress	Love this dress! So comfortable and I always get compliments every time I wear it.	2015-08-28	Five Stars	R3P6CYYZG27P2T	5.0	0.0	N	N
206	107041.0	15.0	US	Apparel	B01411YLLM	261013347.0	Komene Women's Elegant Long Sleeve Open Front Drape Deisigned Trench Coat	I love this coat! I read many reviews that stated it ran small. The sizing is correct if you do the measurements as indicated. I ordered a Medium as my shoulders are a little broad.	2015-08-27	I love this coat	R3BCHELYQ0CHUF	5.0	18.0	N	N
207	25312622.0	1.0	US	Apparel	B01411YJ78	261013347.0	Komene Women's Elegant Long Sleeve Open Front Drape Deisigned Trench Coat	Everytime I try to order this in L - when I get to the purchase screen it says XXXL - I want to order but not sure if I will get the wrong size	2015-08-31	Everytime I try to order this in L - when ...	RL1L1QKPFMFOZ	1.0	11.0	N	N
208	1533206.0	0.0	US	Apparel	B014110CIS	176982592.0	Women Summer High Waisted Tassel Floral Tribal Beach Casual Shorts Pants	The picture was blue but I guess it's my fault I didn't see that it said black ): other then that they fit good but I'm probably going to end up only wearing them to sleep.. Make sure if you buy these you read EVERY detail	2015-08-17	other then that they fit good but I'm probably going to end up only wearing ...	RW7IKASJOEUDI	2.0	0.0	Y	N
209	8130849.0	0.0	US	Apparel	B014110CIS	176982592.0	Women Summer High Waisted Tassel Floral Tribal Beach Casual Shorts Pants	Ordered a black patterned pair, but recieved black poka dot. Not happy with that, plus the puff balls look and feel very cheap.	2015-08-20	Not happy with that	RW6QAR2WI80WJ	2.0	0.0	Y	N
210	27625346.0	0.0	US	Apparel	B0140XGML8	219834831.0	Fire Loli Girl Hoodie Thick Hoody Coat Letter Print Jacket Sweatshirt M, Grey	Perfect	2015-08-23	Five Stars	R23C17JM9H1L90	5.0	0.0	Y	N
211	17162238.0	30.0	US	Apparel	B0140UFQKE	555753462.0	Women Padded Sports Bras Push Up Seamless Fitness Workout Genie Bra	This is an extremely comfortable workout bra, the fabric is very stretchy and breathable.  I wear a 34b, and sized up to a large, even though my recommended size is a medium according to their size chart.  I'm glad I did, I think it would have been to tight otherwise. The size large is perfection for me. It has shaped, removable pads, and is comfortable to wear (I have been wearing it even on days I don't work out, its REALLY comfortable!! I'm wearing it right now). I have (and still use) other sports bras, but this is the most comfortable one I have tried-ever.  I was sent this one free to review, BUT I am ordering the four pack to use daily.  I love it that much! I prefer it to a regular bra because the straps don't dig in or slip off my shoulders, the band doesn't dig in, there are no itchy tags, and it supports my bust without flattening it. Here are the measurements for the size large, laid flat, measured straight across and UNstretched:<br /><br />bottom band: 12.25&#34;<br />top of shoulder strap to hem:  11.5&#34;<br />bottom band stretched: 19&#34;	2015-08-28	This is an extremely comfortable workout bra	R35PT06NWP7LDP	5.0	32.0	N	N
212	12201275.0	2.0	US	Apparel	B0140UFIKM	555753462.0	Women Padded Sports Bras Push Up Seamless Fitness Workout Genie Bra	This sports bra fits great and feels so soft. The fit is firm and does an excellent job of holding my team in place. I feel very comfortable wearing this bra.<br /><br />I received this from the seller to try in exchange for an unbiased review.	2015-08-30	Comfortable	R306TUDCXPP4HZ	5.0	2.0	N	N
213	3189743.0	0.0	US	Apparel	B0140K61UI	902682559.0	Vcos Titanic Rose Jump Dress Costume Victorian	This is a beautiful dress I might get it when I get paid I never thought they would have a titanic dress in my size	2015-08-29	This is a beautiful dress I might get it when I get paid ...	R46HY4KRXLE9U	5.0	3.0	N	N
214	5457331.0	2.0	US	Apparel	B0140J8F4Y	8244692.0	Miusol Women's Scoop Neck Elegant Bow Vintage Evening Dress (Medium, Red)	I ordered this dress and OMG I love it. Fit exactly as I like.  Love it. I will definitely purchase again. This is my new place to shop.	2015-08-31	Love It.	R34OYQ5XRVRZY	5.0	2.0	Y	N
215	20438284.0	1.0	US	Apparel	B0140J8EYA	539028458.0	Miusol Women's Scoop Neck Elegant Bow Vintage Evening Dress (XX-Large, Red)	Super cute. Fits well, fabric has a stretch to it which I like. The red color is deep and pretty. Love!	2015-08-27	Cute!	R9K5HBL90JFEB	5.0	1.0	Y	N
216	25259213.0	0.0	US	Apparel	B014099Q3I	437758515.0	LM StyleBar Womens Graphic Knit Top	I love this outfit! I purchased the matching skirt. I love the leather detail on the shoulder and the padding in the shoulder makes it look substantial. The price of this top does not reflect it's high quality - I would have expected to pay more for it.	2015-08-30	I love this outfit! The price of this top does not reflect it's high quality - I would have expected to pay more for it.	R1JQ70TXQGQ3U7	5.0	0.0	Y	N
217	158829.0	4.0	US	Apparel	B01408HCTY	438614571.0	Mens ARGYLE DRESS SOCKS COTTON BLEND 6 PAIR ROYAL CLASSIC SIZE (10-13) Multi Colors	The socks came well before the estimated delivery date, and they look just as good in person as they do in the photos. They are insanely comfortable, and for the price, you'd be hard pressed to find a better deal elsewhere. Currently wearing a pair while I get ready to go to work! I will definitely be buying more in the future.	2015-08-30	Great set of socks for a great price.	R3BVCRKN2N54SC	5.0	4.0	Y	N
218	29900050.0	0.0	US	Apparel	B014062UWU	200723307.0	Noroze Womens Check Hood Plus Size Duffle Coat	Item arrived so fast my head spun! I loved the coat!	2015-08-31	I loved the coat	R2QNFVG97A4G5T	4.0	0.0	Y	N
219	34447465.0	3.0	US	Apparel	B01400HG9I	383739435.0	Plus Size Women Retro Bombshell Ruched High Waist Bikini Swimwear Swimsuit(FBA)	quality material just not my aesthetic... the bandeau halter is not very forgiving... I would have preferred it to fit a bit tighter/firmer but this material just sort of gathers and cradles your back fat without smoothing, thus putting it on display like a 2nd set of boobs from behind. Also teal is not teal.. suit it more blue than green	2015-08-31	average	RTILXGCVDC5FF	3.0	3.0	Y	N
220	23554103.0	0.0	US	Apparel	B013ZZGA7S	777458390.0	Bonny Billy Little Girl's Flutter Sleeve Summer Solid Yarn Ruffle Party Dress	My daughter though 2 years old wears 3T dresses because of her height, she is half inch short to be 3 feet. She likes to wear dresses more than pants and skirts so I always try to get some varieties for her and no matter what my 1st preference is always cotton or a dress that has a cotton lining. Coming back to this dress, it is made with a cotton lining and a net at the bottom to give it a flare. The dress is made with a chiffon like material with tiny embroidery on it, the belt comes loose with two threads. Overall the dress looks nice when worn but the color of the pink dress that I got is more like peach color. The belt has two threads to keep it in place but my daughter pulled and tore the tread within a day, so I had to stitch the belt to place else I knew it would have lost, the belt gives the dress the nice look it has and loosing would have made the dress lost its prettiness. And one more thing that I would have really like is that if the color of the dress was a little bright, it looks a little dull considering that it is a kids dress. Overall I am satisfied. **I received the dress as a promotional offer to test and use in exchange of my unbiased review.	2015-08-26	Nice dress	R26GWUZW22XD2T	4.0	0.0	N	N
221	23554103.0	3.0	US	Apparel	B013ZWOYI8	929272965.0	Bonny Billy Little Girl's Cap-Sleeve 100% Cotton Woven Butterfly Swing Skirt Dress	Well my daughter is going to be 2 soon but she has to wear 3T mainly because of her height, generally when she wears the 3T dresses it fits her perfectly and so did this dress. This dress made fully of cotton (except the bow, which is by the way removable) is very beautiful and looks very comfortable. It has a long zipper on the back and a belt too. The beautiful butterfly prints and the cute removable bow makes the dress beautiful and cute when my daughter wore it.  The removable bow/ flower has a safety pin attached on the back so you can decide where you want it, I liked it the way it is shown in the picture. The dress has a nice flare to it and is well made too, no hanging threads, no missing stitches either.  This dress makes a nice summer dress for regular wear. The quality of the cotton is good, not scratchy at all also the cotton is woven tightly so it is not thin material.  Overall highly satisfied and at the price I can buy more for my daughter, as she easily stains her regular wear dresses. The picture shows my daughter wearing the dress and when I told her to stand still so that I can take a picture she lied down on the floor and starting crying..Silly kids.  **I received the dress as a promotional offer in exchange of my unbiased and honest opinion.	2015-08-26	Love the print and the quality of the dress.	R3UX4AV8VKUEKC	5.0	3.0	N	N
222	50038974.0	3.0	US	Apparel	B013ZWOYI8	929272965.0	Bonny Billy Little Girl's Cap-Sleeve 100% Cotton Woven Butterfly Swing Skirt Dress	This is an adorable dress with lots of great details.<br /><br />My daughter is 5 (almost 6), and at 44 lbs, the dress is getting a little small/short on her, but it is adorable and will go to her little sister.<br /><br />The dress has a zipper in the back, and a fabric ribbon at the waist that ties at the back.  I like that the fabric ribbon is sewn securely to the dress in the front half.  If you have ever had to fuss with a ribbon that is not attached (and goes through loops instead), it can be a hassle.<br /><br />The design of the dress is beautiful, and it fits well.  The print is really nice and there are lots of nice details.  The bottom half has a lot of fabric, so it drapes nicely and is very comfortable.<br /><br />It also comes with a flower ribbon pin if you choose to add a little extra flair to the dress.<br /><br />I received this dress in exchange for my honest opinion.  A beautiful dress and very nice to have on hand for special occasions.  Great for the first day of school!	2015-08-31	Adorable dress!	R3O0GFPOV76JIU	5.0	3.0	N	N
223	2396310.0	0.0	US	Apparel	B013ZTBE8E	826684129.0	Angashion Women's Bohemian Feather V Neck Long Sleeve Stitching Tassels Wild Shirt	great top for festivals! very stylish	2015-08-24	Five Stars	RN4D7AMIFYOYG	5.0	0.0	N	N
224	50039344.0	0.0	US	Apparel	B013ZFDCTW	106323889.0	"Baffle ""Do You Even Lift Bro?"" Black Text, White Onesie"	Perfect gift for my lifting friends that are expecting...they totally dug it!	2015-08-20	Four Stars	R2H4DL4AYBA7BQ	4.0	0.0	N	N
225	50533964.0	0.0	US	Apparel	B013Z727DC	344319127.0	Make America Great Again Trump 2016 Unisex-adult Adjustable Hat Navy	Junk hat. Won't use it.	2015-08-30	One Star	R32KDS460FX3V0	1.0	2.0	Y	N
226	17450265.0	0.0	US	Apparel	B013YWCNU0	816005920.0	Jordan Craig Skinny Biker Denim Sz. 32X32 Vintage (JM211)	Jeans were good quality & they were &#34;exactly&#34; as shown! My son loved them! True to size as well! Shipment was extremly fast & well packaged! Will shop from this conpany again! Very Pleased!	2015-08-25	Great! Great!	RZIPLOPXA4HUC	5.0	0.0	Y	N
227	52613890.0	0.0	US	Apparel	B013YT880W	407423765.0	Ali and Muhammad @ Scouts	Good range of sizes available. The picture is clear and high resolution.	2015-08-15	Good overall quality, decent size options	R2XPEAPOH27AR0	5.0	0.0	N	N
228	23060520.0	4.0	US	Apparel	B013YPGTJS	231693717.0	SAYFUT Summer Slim Fitness Fat Burner Latex Waist Cincher Belt Corset Shaper	Material is good i am a size 5 in jeans and ordered a small and it fits great only thing is I just had my appendix removed so won't be wearing it until I'm fully healed. Can't wait!	2015-08-29	Great for the price	RILQS8KLCUNEM	5.0	5.0	Y	N
229	5270853.0	0.0	US	Apparel	B013YN86HS	97119477.0	Zando Toddler Infant Baby Cotton Soft Cute Knit Kids Hat Beanies Cap	Fits great	2015-08-28	Five Stars	RNVW46ZA7C3WT	5.0	1.0	Y	N
230	3520596.0	0.0	US	Apparel	B013YKKR8M	210329212.0	Fashiondio Women's 3/4 Sleeve Draped Open Front Cardigan	Purchased this from the manufacture directly.  Very good quality cardigan.	2015-08-15	Very good quality cardigan	R342SFMW71GD2	5.0	0.0	N	N
231	2516187.0	0.0	US	Apparel	B013YF3VDA	77873074.0	Vannice Women Summer Casual Cotton Black Print Mini Plus Size T Shirt Dress	I bought this dress because I loved the design but however I felt like I could use this dress as a top instead because it turns out that this dress is pretty short.I did not need to even modify this dress to make it into a top because while a bit long as a top it looks very nice as just that.I wore it out and was very happy with how breathable and light it was not to mention plyable because it is made from cotton.This dress is not cheaply made,no loose threads and very durable.I highly recommend this dress weather you wear this as a dress or a top it's very pretty on and looks dressed up while being casual.I got this product for purpose of review,all views and claims are 100 percent my own.	2015-08-30	Pretty dress	RCBU19U8TG2KM	5.0	1.0	N	N
232	11003977.0	1.0	US	Apparel	B013YES5UA	104076799.0	Nlife Womens Sexy Loose Color Block Party Evening Cocktail Mini Dress	I ordered a medium per the size chart, I'm normally an 8. It is way too small. I can't even get it over my shoulders, and it is tight on the arms. The fabric is very thin and sheer. The only part of the dress that's lined is the top portion. In the model pic, you can see a lining on the bottom portion. It is not there. The dress is very well made. No zippers...one pearl button closure at the base of the neck.<br />I received this product at a discount in exchange for my unbiased review. Opinions are my own.	2015-08-29	Too sheer and too small.	R1BVFTJX62AO80	4.0	1.0	N	N
233	11003977.0	0.0	US	Apparel	B013YERWWW	727568658.0	Nlife Womens Tunic Embroidery Lace Long Sleeve Irregular Hem Loose Dress	I ordered a medium, I'm a size 8 usually...arrived a L....which they explain that the L is a U.S. m I. The sizing chart. Fits great!  It is more of a shiny fabric than I expected. It's hard to tell from the pic, it looked cottony to me. This makes it look dressier, and a little more clingy. The lace sleeve design is very pretty, where the lace is there is no fabric underneath, so your skin shows underneath. I ordered the red color, it is a very pretty shade of red, with a slight orange tinge. I found a few loose threads in the lace and seams. As for length, it is shorter than I imagined. I'm 5'4&#34;, short.....the hem I. The back comes to the bottom of my bottom. I plan to wear this with leggings. It can be dressed up with heels, and pretty jewelry, or dressed down with leggings or jeans. It is a versatile top. It is very stretchy, and soft against the skin.<br />I received this product at a discount in exchange for my unbiased review. Opinions are my own.	2015-08-29	Pretty lace sleeve detail.	R3VVB42T426MQW	4.0	0.0	N	N
234	48584504.0	0.0	US	Apparel	B013XZ1SEU	247780283.0	Patch Squad Men's Texas Flag Punisher Flag Patches	Great patch work, was worried it might be done in a cheap manner but was impressed.	2015-08-29	Great Patch	R2RPTNPR9NKY14	5.0	0.0	Y	N
235	21646689.0	0.0	US	Apparel	B013XY5IX8	29144565.0	WDCS El Sound Activated Novelty Party Toy Neckties For Rave EDM Clubbing and Halloween Party	We could not wait to open this.  I have to say this is the most fun tie I have ever seen in my life!  We turned on the music and turned on and turned out the lights and let it do its thing.  It was so much fun to watch!  I said ok now this is cool.  I did purchase this as a Christmas gift so we had to put it away ;o(  Obviously because it is electronic you can't just toss it in the watch you would spot clean it.  The battery area is easy to get to and easy to replace.  the tie without being lit up is a beautiful color and conceals how awesome it really is.  I highly recommend this tie!  For any fun loving guy in your life or if you are a fun loving guy this NEEDS to be in your arsenal.<br /><br />I did receive a discount in exchange for my honest review.  But this is well worth the retail price.  Id pay it over and over again for this one!	2015-08-30	Great tie..It looks amazing on!	RR3BX15DKVNOZ	5.0	0.0	N	N
236	1733909.0	0.0	US	Apparel	B013XXGRRA	437947228.0	(ProCosplay) Devil May Cry 3 Vergil Cosplay Costume Custom mp002710	Why the hell is the coat not a coat? Everything else about this is amazing quality and 10 out of 10 except THE MOST IMPORTANT THING THERE COULD POSSIBLY BE IN A VERGIL COSPLAY	2015-08-16	so close to perfect....	R1UXSWTDZEJH00	1.0	1.0	N	N
237	28808218.0	0.0	US	Apparel	B013XO4CN0	398432814.0	Gioberti Men's Short Sleeve Plaid Western Shirt	It's a gorgeous shirt, but don't believe the comments that it fits as it's supposed to. An X-Large is more like a Medium. Don't get me wrong - I'm a big guy, I admit that. Nonetheless, the measurement guidelines do not apply to these shirts in X-Large, at least. If ordering XL or larger, I'd advise going up a size or more.	2015-08-27	XL is not XL!	REDSWQAHPHT2F	3.0	1.0	Y	N
238	23743300.0	2.0	US	Apparel	B013XHIO4A	210762651.0	Evil Corp Mr Robot Computer Hacker Mens Shirt X-Large Red	High quality construction, love it!	2015-08-27	love it!	RL2BR6DGDXMGW	5.0	4.0	Y	N
239	22226195.0	1.0	US	Apparel	B013XH14AG	196468710.0	Spanx Women's Shape My Open-Bust Mid-Thigh Bodysuit Blk S	Skeptical, but wanted to try the Spanx bodysuit, & I'm glad I did! Lightweight & comfortable, with minor control, this is exactly what I wanted.	2015-08-31	Feels great!	R3G7EP6GHEUIH	5.0	2.0	N	N
240	36344007.0	0.0	US	Apparel	B013XFXUE6	90057384.0	Hot Ass Tees Adult Novelty Donald Trump Presidency T-shirt	This was received for free or at a discount for my honest thoughts and review. All thoughts are my own and no other's. This review is in the guidelines of the FTC.<br /><br />This shirt is not just an election shirt, it's a piece of history, a Novelty.  Anything that can be a piece of history, I'm interested in.  I love things that tell a story of something that happened a long time ago.  It's like something you can sit on the front porch with your parents or grandparents and listen to stories of when they were small.  I miss those days.  Now I share stories with my children.  I just hope it's a while before I end up sharing with grandchildren.  If you're into history, I highly recommend this to you as well.	2015-08-31	Soon to be a piece of history.	R5LZSVHK60T8S	5.0	0.0	N	N
241	21059161.0	1.0	US	Apparel	B013XFTMMK	827310083.0	Comfy Robes Men's Hotel Luxury Chenille Bathrobe	I bought this robe as a birthday gift for my son. He loves it and wears it almost daily. The robe is soft and very comfortable. The description says generously sized -- I bought a small/medium for him and it is roomy but not too much. He's 5'10&#34; and slender. The robe is large enough for him to wrap up in, but not so large it is bothersome. The description says 3/4 length sleeves, which is the only thing incorrect. The sleeves are full length on my son. I am happy with the purchase, and so is my son. I would recommend it to others and I would buy it again.	2015-08-19	Great robe!	R3QZ5Z48PK02SR	5.0	1.0	N	N
242	45155471.0	2.0	US	Apparel	B013XF7PJC	593995130.0	Utex Canada Men’s Zip Off Cargo Outdoor Hiking Pants Convertible to Shorts (L 36-38, Indigo)	Bought these from another vendor.  Great pants.  Comfortable,  easy to remove and reattach  lower leg portion even when wearing them. They launder very well. The belt is useless, otherwise , my only complaint is that my size is not available on Amazon. Still, a solid 5 star rating!	2015-08-19	Great pants	RWC2QQXR65DBR	5.0	2.0	N	N
243	52652310.0	0.0	US	Apparel	B013XA0CFG	70653019.0	Keep Calm and Wear Pink (Unisex T-shirt)	A super soft shirt and the print was perfect!	2015-08-16	Nice Shirt	R325YFJ37F82YZ	5.0	0.0	N	N
244	14214234.0	1.0	US	Apparel	B013X6I2DO	955042173.0	Solid Color Folding Fans - Set Of Dozen Assorted Color Fans For Hot Summer Days	Most of the fan rip just by opening them up, so wasted money...	2015-08-25	be careful	RI9E6YITZLVPM	1.0	1.0	Y	N
245	1061524.0	0.0	US	Apparel	B013X0HZHO	611188170.0	YRYH Lady's Push-Up Seamless Strapless Comfortable Bra	You must love it!	2015-08-15	Five Stars	R3VQIQFZLU6NV4	5.0	0.0	N	N
246	50281758.0	0.0	US	Apparel	B013WVF8MI	26075134.0	Babymetal Fox Faces Big Brixton Event UK Tour 2014 Official New Black T Shirt	TEE-TS!  I got a large, and it fits like all my other large band t's	2015-08-19	TEE-TS.	R1BFFNBAQ0ZCXQ	5.0	2.0	N	N
247	47349716.0	0.0	US	Apparel	B013WSUYKW	41283881.0	"Big Elephant 20 Pieces Large 4""-5"" Women Toddlers Kids Baby Girls Boutique Alligator Clip Grosgrain Ribbon Headbands Hair Bows Clips Bowknots Pin Nhb"	My daughter loves these bows and loves having such a variety to choose from. The quality is great and there's a bow for every occasion. I received these bows at a discounted rate in exchange for my honest review, but and I'm so glad that I took a chance on them!	2015-08-21	The quality is great and there's a bow for every occasion	R6BLLW6E2FTQD	5.0	0.0	N	N
248	51153274.0	4.0	US	Apparel	B013WSUYKW	41283881.0	"Big Elephant 20 Pieces Large 4""-5"" Women Toddlers Kids Baby Girls Boutique Alligator Clip Grosgrain Ribbon Headbands Hair Bows Clips Bowknots Pin Nhb"	I love these bows.  Initially I thought the size might be too large, but they're not, they look great on my 6 1/2 yr olds hair.  The construction is very nice.  They have alligator clips without the teeth so they slide in easily and don't snag her hair.  The colors are beautiful and it's a great variety.	2015-08-24	Absolutely adorable!	R156WHYDKZ9LYJ	5.0	4.0	N	N
249	49325586.0	0.0	US	Apparel	B013WSUYFM	41283881.0	"Big Elephant 20 Pieces Large 4""-5"" Women Toddlers Kids Baby Girls Boutique Alligator Clip Grosgrain Ribbon Headbands Hair Bows Clips Bowknots Pin Nhb"	Our toddler is just getting enough hair to have bows, so I was very excited about this pack.<br /><br />The bows are large, essentially 'cheer' size. They cover the entire back of the head of our 1.5 year old. The colors are very bright. The bows are well made and fastened securely to the clip. The clip itself is the smooth alligator style &#60;.<br /><br />They are very lovely and unique. Great gift idea!<br /><br />I received this product at a promotional discount in order to test the product and leave an unbiased review.	2015-08-26	Large & Well Made	R2ZI5HZCQUA4D6	5.0	0.0	N	N
250	22777628.0	0.0	US	Apparel	B013WSUMH2	159451112.0	Zonars Women's Floral Chiffon Jumpsuit White, Medium	I purchased this item and it arrived after a couple of weeks. I got the size that fit 8-10 and when I tried it on it ran way too small. Considering that I'm a size 6 in dresses, the sizes are way off for me. It's very low cut and short. I plan on returning it.	2015-08-15	Too short and runs small.	R31O53OP66V8T5	2.0	0.0	Y	N
251	20267251.0	0.0	US	Apparel	B013WR6PP6	724041917.0	Zonars Women's Side Slit Beach Mini T Shirt Dresses White, Medium	Do not waistttttttttttt your money. This is the worseeeeeeee. The material is like spandex, not jersey like, nothing like the picture. Nothingggggg. I want a refund NOWWWW😠😠😠	2015-08-16	The material is like spandex, not jersey like	RZFXMQG74CPNK	1.0	0.0	Y	N
252	40793415.0	0.0	US	Apparel	B013WQWPS8	746654558.0	M RACLE Women's Two Piece Crop Top + Midi Skirt Bodycon Bandage Pencil Dress	Beautiful and true to size but you could get it alot cheaper from other vendors .♡.	2015-08-27	A 5 Star	RARAEW7X41HYU	5.0	0.0	N	N
253	14839519.0	0.0	US	Apparel	B013WQWLXC	746654558.0	M RACLE Women's Two Piece Crop Top + Midi Skirt Bodycon Bandage Pencil Dress	I Love the way this looks on me it's the best thing ever!	2015-08-23	Five Stars	R1HIBASNIPOCPO	5.0	0.0	N	N
254	21646689.0	0.0	US	Apparel	B013WOFRLW	867857921.0	Waltzmart Mens 3D Creative Graffiti Print Hip Hop Style T-Shirts	As a who via I am seriously drawn to anything Dr Who related.  I saw this shirt and had to have it.  When it came in I was beside myself.  The graphics on the shirt are tip notch.  The fabric is kind of like one of those work out shirts in texture and it is a more stretchy material.  I was very impressed with the quality of the seams as well as the eveness of the stitching. This is definitely a shirt any who fan needs in their wardrobe.  It is lightweight and very comfortable.  I am very thrilled with my purchase.  I highly recommend this shirt for the quality of the graphics as well as the quality of the actual materials and workmanship.<br /><br />I dI'd receive a discount in exchange for am honest review however if I don't want this stolen then I will need to buy another one for my daughter.	2015-08-29	Great shirt for every Whovian!!	R3OD8XC3W1HSJM	5.0	0.0	N	N
255	50039344.0	0.0	US	Apparel	B013WLWDG2	696644050.0	Started From the Belly Now I'm Here / Black Text, White Onesie / Baby Boy	Hillarious! We love it!	2015-08-20	We love it!	R2AFHA3DYR8BJC	5.0	0.0	N	N
256	466086.0	1.0	US	Apparel	B013WLWDG2	696644050.0	Started From the Belly Now I'm Here / Black Text, White Onesie / Baby Boy	The saying is just too clever. We even got complimented while out in public. :)	2015-08-14	Clever :)	R211D8BGT3UB4V	5.0	1.0	N	N
257	13021118.0	4.0	US	Apparel	B013WJFKNM	466859699.0	Halife Women's Floral Printed Long Sleeve Hooded Pullover Hoodies	I hate the drawstrings. The ones i ordered cam3 with a hokey blue and red colored strings that didnt match the sweatshirt. Im pissed.	2015-08-31	I hate the drawstrings	R2XIEGPHHP3CMI	1.0	7.0	Y	N
258	48431217.0	0.0	US	Apparel	B013WHNN7E	259229993.0	JINSHI 5-Packs Men's Low Rise Sexy Briefs With Soft Comfortable Fit	So here is the deal...a complimentary sample of these were included in another order from this same company. It is not normally a style that MrJavajunki would normally wear - to put it mildly. In the decades of being together, I've never seen him wear anything remotely like these. Being an old-school sort, he calls these &#34;man panties&#34; and seemed to alternate between insulted and suspicious when I suggested he give them a try. Because these are not his norm, this review is based solely and exclusively on the quality of the material and workmanship. These are made from bamboo which seems like an odd material at first but which makes a lot of sense - it's cool and breaths a lot like cotton but is tougher. These are well made, can be tossed directly into the washing machine without worry and while MrJavajunki isn't personally very comfortable due to the style, these fit the way they are intended to fit (go one size up due to Asian sizing versus US). Complimentary sample provided for evaluation.	2015-08-19	Interesting alternative	R24N0TAZE84TBD	5.0	0.0	N	N
259	5836158.0	2.0	US	Apparel	B013WHG66E	243449266.0	LaSuiveur Womens V-Neck Hollow Out Fold Bodycon Bandage Clubwear Midi Dress	Very comfy , and looks great. love it and want buy 1 more.	2015-08-24	and looks great. love it and want buy 1 more	RGJBBI66OVYY9	5.0	3.0	N	N
260	5876007.0	0.0	US	Apparel	B013WFP6K8	812884093.0	Shirt Boss Unisex Straight Outta Boston Parody T-Shirt	Great! worth the money because itlooks great!!	2015-08-21	Buy it	R33E0031A8ZZN1	5.0	0.0	Y	N
261	17425940.0	0.0	US	Apparel	B013WFCUHK	722571101.0	Ezcosplay Women's 3/4 Length Sleeves 1950's Rockabilly Evening Polka Dot Dress	Quality is great and shipping was fast despite coming from China! My girlfriend loves it!	2015-08-26	Fast shipping and great quality.	R2VPSXT94BBWKP	5.0	0.0	N	N
262	120351.0	0.0	US	Apparel	B013WFCSF4	722571101.0	Ezcosplay Women's 3/4 Length Sleeves 1950's Rockabilly Evening Polka Dot Dress	I received this product at a discounted price in exchange for my honest review. This product is very well made. Stretchie material and thick enough to feel cery comfortable. 5 stars	2015-08-27	yaay	R4LS5ZY8LWDB1	5.0	0.0	N	N
263	120351.0	0.0	US	Apparel	B013WCABYW	595325351.0	Ezcosplay Women's 34 Length Sleeves 50's 60's Hepburn Rockabilly Dress	I purchased this product at a discounted price in exchange for my honest review. It fits PERFECTLY!! It is made with stretchie fabric and also thick. My packaged arrived before the expected delivery date. Thank you	2015-08-27	5 stars	R2DHI8ZVQEL7XE	5.0	0.0	N	N
264	21380076.0	0.0	US	Apparel	B013WBC3GW	726494451.0	Nlife Womens Classic Splicing Slim Fit Bodycon Mini Vest Dress	THIS IS INSANELY SMALL! save your time and money do not buy. I am a medium so I got an XL. believe it or not it wouldn't go over my shoulders. terrible design, made in china seller doesn't refund bc shipping is too high	2015-08-28	terrible design, made in china seller doesn't refund bc ...	RK9D0T43YPW9L	1.0	0.0	N	N
265	111592.0	0.0	US	Apparel	B013WBC1NC	675379061.0	Nlife Womens Classic Splicing Slim Fit Bodycon Mini Vest Dress	A+	2015-08-19	A+	RYBYNTUWOR4S8	5.0	0.0	N	N
